,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Promos_Total,Age,Dependants,Has_minor,Partner,House_members,Income_per_members,Total_spent
1242,Postgraduate,73450.0,0,0,3 Meses,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,2,Adultos,0,0,1,2,36725.0,1804
1243,Graduate,31454.0,1,1,2 Meses,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,10484.666666666666,48
1244,Graduate,47139.0,1,1,1 Mes,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,0,Idosos,2,1,1,4,11784.75,83
1245,Graduate,83829.0,0,0,3 Meses,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,3,Meia-idade,0,0,0,1,83829.0,1862
1246,Postgraduate,53378.0,1,1,2 Meses,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,0,Meia-idade,2,1,0,3,17792.666666666668,793
1247,Graduate,19656.0,1,0,> 3 Meses,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,6552.0,84
1248,Postgraduate,45579.0,0,1,1 Mes,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,22789.5,183
1249,Undergraduate,85485.0,0,0,3 Meses,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,42742.5,1383
1250,Graduate,55956.0,0,0,1 Mes,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,1,Idosos,0,0,0,1,55956.0,999
1251,Postgraduate,64191.0,0,1,1 Mes,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,21397.0,825
1252,Graduate,38808.0,1,0,1 Mes,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,1,Meia-idade,1,1,1,3,12936.0,246
1253,Postgraduate,57183.0,1,1,2 Meses,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,19061.0,610
1254,Postgraduate,23748.0,1,0,> 3 Meses,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,11874.0,76
1255,Graduate,66303.0,0,1,2 Meses,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,1,Meia-idade,1,1,0,2,33151.5,1286
1256,Postgraduate,37368.0,1,0,1 Mes,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,1,Meia-idade,1,1,0,2,18684.0,30
1257,Graduate,40800.0,1,2,3 Meses,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,0,Meia-idade,3,1,0,4,10200.0,99
1258,Graduate,71847.0,0,0,> 3 Meses,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,1,Adultos,0,0,0,1,71847.0,1192
1259,Graduate,46149.0,0,1,2 Meses,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,23074.5,362
1260,Graduate,78687.0,0,0,1 Mes,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,1,Adultos,0,0,1,2,39343.5,2130
1261,Undergraduate,49118.0,0,0,3 Meses,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,2,Meia-idade,0,0,0,1,49118.0,1229
1262,Postgraduate,37633.0,1,1,2 Meses,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,12544.333333333334,38
1263,Postgraduate,39767.0,0,0,1 Mes,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,19883.5,485
1264,Undergraduate,26997.0,0,0,3 Meses,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,26997.0,434
1265,Graduate,33986.0,1,0,2 Meses,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,16993.0,44
1266,Postgraduate,57091.0,0,1,3 Meses,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,1,Meia-idade,1,1,0,2,28545.5,496
1267,Undergraduate,46831.0,1,1,3 Meses,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,15610.333333333334,78
1268,Postgraduate,83151.0,0,0,3 Meses,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,3,Meia-idade,0,0,0,1,83151.0,2346
1269,Graduate,52531.0,0,0,3 Meses,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,0,Meia-idade,0,0,0,1,52531.0,794
1270,Graduate,15759.0,0,0,1 Mes,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,15759.0,17
1271,Graduate,22804.0,1,0,3 Meses,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,7601.333333333333,26
1272,Undergraduate,43050.0,1,0,1 Mes,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,21525.0,76
1273,Postgraduate,42997.0,1,1,> 3 Meses,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,10749.25,15
1274,Postgraduate,48918.0,1,1,1 Mes,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,12229.5,62
1275,Postgraduate,60033.0,0,1,1 Mes,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,20011.0,198
1276,Postgraduate,34043.0,1,0,> 3 Meses,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,11347.666666666666,49
1277,Graduate,57811.0,0,1,2 Meses,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,1,Meia-idade,1,1,1,3,19270.333333333332,802
1278,Graduate,78569.0,0,0,1 Mes,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,1,Idosos,0,0,0,1,78569.0,1736
1279,Graduate,7500.0,1,1,1 Mes,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,1875.0,57
1280,Graduate,94384.0,0,0,3 Meses,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,3,Idosos,0,0,1,2,47192.0,2302
1281,Undergraduate,23148.0,0,0,3 Meses,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,23148.0,37
1282,Graduate,44267.0,1,1,2 Meses,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,14755.666666666666,310
1283,Graduate,71626.0,0,0,> 3 Meses,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,1,Adultos,0,0,0,1,71626.0,1305
1284,Graduate,60894.0,0,1,3 Meses,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,20298.0,832
1285,Graduate,50200.0,1,1,3 Meses,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,12550.0,401
1286,Postgraduate,81051.0,0,0,2 Meses,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,2,Meia-idade,0,0,0,1,81051.0,1501
1287,Graduate,65169.0,0,0,1 Mes,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,4,Adultos,0,0,0,1,65169.0,1189
1288,Graduate,59868.0,0,1,2 Meses,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,19956.0,1194
1289,Postgraduate,65695.0,0,1,2 Meses,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,32847.5,656
1290,Postgraduate,64857.0,0,0,3 Meses,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,32428.5,1540
1291,Postgraduate,45143.0,0,1,3 Meses,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,15047.666666666666,311
1292,Undergraduate,74805.0,0,1,1 Mes,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,24935.0,820
1293,Undergraduate,59060.0,1,0,3 Meses,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,29530.0,274
1294,Postgraduate,27238.0,1,1,2 Meses,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,6809.5,57
1295,Graduate,47009.0,0,1,3 Meses,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,15669.666666666666,448
1296,Undergraduate,46094.0,1,1,3 Meses,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,15364.666666666666,44
1297,Graduate,40321.0,1,1,2 Meses,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,13440.333333333334,102
1298,Graduate,37235.0,1,0,3 Meses,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,12411.666666666666,61
1299,Postgraduate,81843.0,0,0,1 Mes,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,81843.0,1643
1300,Postgraduate,46692.0,0,1,2 Meses,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,15564.0,397
1301,Graduate,77382.0,0,1,2 Meses,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,1,Meia-idade,1,1,1,3,25794.0,1121
1302,Graduate,37774.0,2,0,1 Mes,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,1,Adultos,2,1,1,4,9443.5,473
1303,Undergraduate,18393.0,1,0,1 Mes,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,9196.5,50
1304,Postgraduate,72828.0,0,1,1 Mes,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,36414.0,1678
1305,Graduate,24711.0,0,0,3 Meses,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,24711.0,58
1306,Postgraduate,45503.0,1,0,2 Meses,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,22751.5,170
1307,Postgraduate,6560.0,0,0,1 Mes,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,3280.0,373
1308,Postgraduate,71604.0,0,0,1 Mes,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,1,Idosos,0,0,1,2,35802.0,1196
1309,Graduate,27244.0,1,0,3 Meses,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,13622.0,101
1310,Graduate,48752.0,1,1,1 Mes,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,0,Meia-idade,2,1,0,3,16250.666666666666,316
1311,Graduate,71434.0,0,1,1 Mes,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,2,Meia-idade,1,1,0,2,35717.0,1400
1312,Graduate,90842.0,0,0,2 Meses,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,45421.0,1424
1313,Postgraduate,88097.0,1,0,1 Mes,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,3,Adultos,1,1,0,2,44048.5,844
1314,Graduate,51948.0,0,1,2 Meses,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,25974.0,311
1315,Graduate,71853.0,0,0,1 Mes,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,35926.5,1149
1316,Postgraduate,35876.0,0,0,1 Mes,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,35876.0,129
1317,Graduate,40049.0,0,1,1 Mes,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,20024.5,32
1318,Graduate,39660.0,1,0,2 Meses,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,0,Adultos,1,1,1,3,13220.0,299
1319,Graduate,50127.0,0,1,3 Meses,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,1,Meia-idade,1,1,1,3,16709.0,320
1320,Postgraduate,43263.0,0,1,1 Mes,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,21631.5,441
1321,Postgraduate,62845.0,1,1,1 Mes,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1,Idosos,2,1,0,3,20948.333333333332,1178
1322,Graduate,18929.0,0,0,1 Mes,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,18929.0,85
1323,Undergraduate,24367.0,1,0,2 Meses,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,8122.333333333333,24
1324,Graduate,33249.0,1,0,1 Mes,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,11083.0,112
1325,Undergraduate,26887.0,0,1,1 Mes,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,13443.5,30
1326,Postgraduate,50150.0,0,0,2 Meses,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,0,Adultos,0,0,0,1,50150.0,410
1327,Graduate,62061.0,0,1,1 Mes,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,1,Adultos,1,1,1,3,20687.0,800
1328,Postgraduate,85696.0,0,0,3 Meses,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,0,Meia-idade,0,0,0,1,85696.0,1313
1329,Postgraduate,76542.0,0,0,> 3 Meses,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,38271.0,1483
1330,Graduate,70515.0,0,0,1 Mes,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,0,Adultos,0,0,1,2,35257.5,1258
1331,Graduate,18227.0,1,0,1 Mes,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,6075.666666666667,28
1332,Graduate,69139.0,0,1,1 Mes,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,34569.5,227
1333,Graduate,69109.0,0,0,1 Mes,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1,Adultos,0,0,0,1,69109.0,1555
1334,Graduate,69627.0,0,1,2 Meses,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,23209.0,861
1335,Graduate,38136.0,1,0,3 Meses,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,1,Adultos,1,1,0,2,19068.0,103
1336,Postgraduate,62159.0,0,0,3 Meses,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,31079.5,634
1337,Graduate,80695.0,0,0,3 Meses,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,40347.5,1918
1338,Postgraduate,33316.0,1,1,2 Meses,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,8329.0,131
1339,Graduate,58554.0,1,1,2 Meses,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,14638.5,586
1340,Undergraduate,17256.0,1,0,1 Mes,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,1,Adultos,1,1,0,2,8628.0,62
1341,Graduate,53034.0,1,1,1 Mes,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,17678.0,447
1342,Undergraduate,52203.0,0,0,2 Meses,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,26101.5,939
1343,Undergraduate,59601.0,0,1,1 Mes,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,1,Adultos,1,1,0,2,29800.5,797
1344,Postgraduate,75154.0,0,1,3 Meses,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,0,Idosos,1,1,1,3,25051.333333333332,1143
1345,Graduate,47025.0,0,1,2 Meses,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,15675.0,415
1346,Graduate,37971.0,1,0,> 3 Meses,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,18985.5,30
1347,Postgraduate,41335.0,1,0,1 Mes,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,20667.5,187
1348,Graduate,67267.0,0,1,1 Mes,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,33633.5,251
1349,Graduate,57338.0,0,1,> 3 Meses,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,19112.666666666668,237
1350,Undergraduate,50523.0,1,1,3 Meses,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,12630.75,91
1351,Postgraduate,35791.0,2,1,> 3 Meses,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,0,Meia-idade,3,1,1,5,7158.2,35
1352,Postgraduate,50611.0,0,1,> 3 Meses,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,1,Idosos,1,1,0,2,25305.5,493
1353,Postgraduate,56242.0,0,1,3 Meses,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,28121.0,971
1354,Graduate,48904.0,0,1,1 Mes,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,16301.333333333334,371
1355,Graduate,56243.0,1,2,1 Mes,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,0,Meia-idade,3,1,1,5,11248.6,396
1356,Graduate,21355.0,1,0,1 Mes,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,1,Adultos,1,1,0,2,10677.5,68
1357,Postgraduate,57420.0,0,1,1 Mes,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,1,Meia-idade,1,1,1,3,19140.0,322
1358,Postgraduate,46390.0,0,1,2 Meses,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,23195.0,222
1359,Undergraduate,54342.0,1,1,3 Meses,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,13585.5,177
1360,Graduate,20895.0,1,0,1 Mes,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,10447.5,45
1361,Graduate,92344.0,0,0,1 Mes,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,2,Idosos,0,0,0,1,92344.0,1899
1362,Undergraduate,26907.0,1,1,1 Mes,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,6726.75,22
1363,Graduate,44964.0,1,1,2 Meses,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,0,Adultos,2,1,1,4,11241.0,41
1364,Graduate,75507.0,0,0,2 Meses,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,Adultos,0,0,1,2,37753.5,1440
1365,Postgraduate,53761.0,1,1,1 Mes,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,17920.333333333332,325
1366,Graduate,22682.0,1,0,2 Meses,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,7560.666666666667,95
1367,Postgraduate,38887.0,1,0,1 Mes,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,12962.333333333334,42
1368,Undergraduate,41658.0,1,1,1 Mes,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,0,Meia-idade,2,1,1,4,10414.5,72
1369,Postgraduate,29791.0,1,0,1 Mes,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,14895.5,20
1370,Postgraduate,63915.0,0,2,1 Mes,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,21305.0,789
1371,Graduate,39996.0,1,1,3 Meses,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,13332.0,15
1372,Graduate,26759.0,1,0,3 Meses,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,13379.5,59
1373,Postgraduate,63841.0,0,1,3 Meses,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,31920.5,908
1374,Postgraduate,51039.0,1,1,1 Mes,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,17013.0,417
1375,Graduate,60544.0,1,1,> 3 Meses,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,0,Idosos,2,1,0,3,20181.333333333332,289
1376,Graduate,65685.0,0,1,2 Meses,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,32842.5,769
1377,Graduate,37716.0,0,1,1 Mes,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,18858.0,188
1378,Graduate,36864.0,0,1,2 Meses,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,0,Idosos,1,1,1,3,12288.0,354
1379,Postgraduate,44511.0,1,0,2 Meses,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,22255.5,727
1380,Postgraduate,36947.0,1,1,2 Meses,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,12315.666666666666,146
1381,Postgraduate,47352.0,0,1,3 Meses,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,0,Idosos,1,1,1,3,15784.0,319
1382,Postgraduate,67087.0,0,1,2 Meses,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,33543.5,794
1383,Graduate,57045.0,0,1,2 Meses,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,0,Idosos,1,1,0,2,28522.5,454
1384,Postgraduate,36957.0,1,1,2 Meses,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,0,Idosos,2,1,0,3,12319.0,152
1385,Postgraduate,69389.0,0,1,1 Mes,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,34694.5,797
1386,Graduate,80134.0,1,0,2 Meses,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,3,Meia-idade,1,1,0,2,40067.0,1690
1387,Postgraduate,43142.0,1,1,3 Meses,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,14380.666666666666,20
1388,Graduate,80589.0,0,0,1 Mes,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1,Idosos,0,0,0,1,80589.0,1428
1389,Graduate,34412.0,1,0,3 Meses,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,11470.666666666666,209
1390,Graduate,57537.0,1,0,3 Meses,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,0,Adultos,1,1,1,3,19179.0,545
1391,Undergraduate,22634.0,0,0,2 Meses,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,11317.0,96
1392,Graduate,51315.0,0,0,2 Meses,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,0,Idosos,0,0,1,2,25657.5,222
1393,Graduate,36026.0,2,1,2 Meses,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,0,Meia-idade,3,1,0,4,9006.5,61
1394,Graduate,24639.0,1,1,1 Mes,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,0,Meia-idade,2,1,0,3,8213.0,44
1395,Postgraduate,34578.0,2,1,1 Mes,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,Meia-idade,3,1,1,5,6915.6,8
1396,Undergraduate,65704.0,0,0,1 Mes,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,32852.0,817
1397,Graduate,63810.0,0,1,2 Meses,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1,Meia-idade,1,1,1,3,21270.0,1371
1398,Postgraduate,54132.0,0,1,3 Meses,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,1,3,18044.0,42
1399,Graduate,18690.0,0,0,3 Meses,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,Idosos,0,0,0,1,18690.0,60
1400,Graduate,28164.0,1,0,1 Mes,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,14082.0,78
1401,Postgraduate,34596.0,1,0,2 Meses,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,17298.0,23
1402,Postgraduate,43269.0,1,0,3 Meses,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,Meia-idade,1,1,0,2,21634.5,19
1403,Undergraduate,38741.0,1,1,2 Meses,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,0,Idosos,2,1,1,4,9685.25,61
1404,Graduate,31907.0,0,0,3 Meses,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,0,Meia-idade,0,0,1,2,15953.5,449
1405,Postgraduate,27100.0,1,0,3 Meses,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,0,Adultos,1,1,0,2,13550.0,37
